,snap,redshift,time,halo_mass,SFR@10Myr,SFR@100Myr,SFR@1000Myr,velocity_mass,velocity_vol,velocity_rms_mass,velocity_rms_vol,velocity_spread,sound_mass,sound_vol,sound_rms_mass,sound_rms_vol,sound_spread,thermal_mass,thermal_vol,thermal_rms_mass,thermal_rms_vol,thermal_spread,mach_number_mass,mach_number_vol,mach_number_rms_mass,mach_number_rms_vol,mach_number_spread
10,80,4.338982721235373,1.43906740567114,32768343216.0,1.0584204102285255,1.5332314923134922,0.7949404617187559,141.301025390625,404.12884521484375,156.20864868164062,484.92388916015625,66.58175659179688,19.583284378051758,24.3723087310791,23.58605194091797,39.81005859375,13.106321334838867,26.273757934570312,32.69874954223633,31.643997192382812,53.410728454589844,17.5839786529541,8.762112617492676,115.74284362792969,11.995917320251465,367.463623046875,8.182943344116211
11,82,4.2499997665395,1.475587647435459,33141076168.0,0.9138987433179047,1.2962742809429673,0.8221844027669393,138.0653839111328,404.30242919921875,152.67916870117188,486.2785949707031,65.17068481445312,19.870956420898438,24.85082244873047,23.732040405273438,40.05024337768555,12.940873146057129,26.65966796875,33.3408088684082,31.839895248413086,53.73295974731445,17.362009048461914,8.463772773742676,113.54792785644531,11.62874698638916,364.61163330078125,7.964771747589111
12,83,4.206611376155941,1.4939563183099227,33077816272.0,1.200983945639699,1.042926292154243,0.8404278262439278,136.91900634765625,404.869873046875,151.43345642089844,486.3423767089844,64.68102264404297,19.981746673583984,24.88582420349121,23.738061904907227,39.910804748535156,12.785477638244629,26.808332443237305,33.3879280090332,31.847929000854492,53.54592514038086,17.153501510620117,8.356880187988281,112.99188232421875,11.67919921875,363.6502685546875,8.147591590881348
13,84,4.163934285189517,1.5123967891625063,32799622152.0,0.781000908187294,1.017038541602465,0.8569337661205987,136.90643310546875,406.0581359863281,151.34323120117188,487.2691650390625,64.49786376953125,20.094146728515625,24.5919189453125,23.789613723754883,39.01887130737305,12.70848560333252,26.959125518798828,32.993568420410156,31.917112350463867,52.349361419677734,17.050207138061523,8.31985092163086,111.36914825439453,11.595680236816406,355.2291259765625,8.06564998626709
14,85,4.121951132876724,1.5309086499111486,32195313712.0,1.2175057449537705,0.9872049791330654,0.8745933634289803,137.60467529296875,404.8072509765625,151.8874969482422,485.4898986816406,64.2922592163086,20.22672462463379,24.47319221496582,23.884065628051758,38.413421630859375,12.67553424835205,27.136964797973633,32.83422088623047,32.04384994506836,51.53700256347656,17.006010055541992,8.363625526428223,106.41605377197266,12.170032501220703,345.4793395996094,8.827486038208008
15,86,4.080645111868684,1.5494914964948756,8700013729.0,1.8688761109176628,1.1006209834719398,0.8991114350859841,131.5789031982422,398.5668640136719,143.6573028564453,480.30828857421875,57.648780822753906,20.327377319335938,24.67043113708496,23.943254470825195,38.41387176513672,12.628053665161133,27.272056579589844,33.09893035888672,32.12324142456055,51.53749465942383,16.942319869995117,8.068011283874512,101.9873275756836,12.34875774383545,343.6813659667969,9.33454418182373
16,87,4.039999993806815,1.568144908862156,35329642464.0,8.36951833334719,2.2792599437421712,1.0291765177261234,132.91282653808594,399.9052429199219,145.09664916992188,483.96551513671875,58.17152404785156,20.4658260345459,24.83091926574707,24.247804641723633,38.431880950927734,12.898500442504883,27.457904815673828,33.314170837402344,32.53184509277344,51.561885833740234,17.305131912231445,8.089573860168457,101.10324096679688,12.884698867797852,350.2735290527344,9.998422622680664
17,91,3.8854961900590235,1.6425672614027407,62958328880.0,3.120565907762458,3.937190564050091,1.2591428466998142,150.58717346191406,406.2345886230469,163.17970275878906,482.500244140625,62.82962417602539,21.456396102905273,24.426300048828125,26.796812057495117,37.33832550048828,15.976556777954102,28.78689193725586,32.77143096923828,35.95173645019531,50.09455490112305,21.434823989868164,8.999564170837402,106.56341552734375,14.401947021484375,365.91351318359375,11.209979057312012
18,92,3.848484857907698,1.6612669222767662,67834184160.0,3.8969925284673437,3.7056527557510095,1.319793797476427,153.55184936523438,409.0938415527344,166.11105346679688,484.3353271484375,63.33552169799805,21.65643310546875,24.3294620513916,27.117923736572266,37.0083122253418,16.2489013671875,29.055179595947266,32.641395568847656,36.382476806640625,49.65182876586914,21.800195693969727,9.133437156677246,108.30291748046875,14.571188926696777,371.4542236328125,11.318233489990234
19,93,3.8120301061881623,1.680032646745271,71999732608.0,1.629930072430078,3.0431693769393426,1.3550956046937879,155.22959899902344,408.820556640625,167.90867614746094,483.05291748046875,63.97258758544922,21.858003616333008,23.963214874267578,27.39729881286621,36.24656295776367,16.431194305419922,29.325597763061523,32.14994430541992,36.757328033447266,48.62983703613281,22.04473114013672,9.105488777160645,110.20110321044922,13.831521987915039,378.30517578125,10.381919860839844
20,94,3.7761194340923936,1.698864080742103,75545624816.0,1.802891401993218,2.7087546146316592,1.3806949210459858,154.28421020507812,409.0737609863281,167.0059814453125,483.26263427734375,63.90003967285156,22.029624938964844,23.856252670288086,27.63724708557129,35.95403289794922,16.602115631103516,29.55580711364746,32.006568908691406,37.07924270629883,48.23737335205078,22.274085998535156,9.024090766906738,111.70578002929688,13.586776733398438,383.4656982421875,10.133418083190918
21,95,3.740740742542827,1.717760856254672,78409995584.0,1.8320761041425428,2.5437137342629446,1.4090642879096495,151.33738708496094,410.61248779296875,164.0597686767578,485.3664855957031,63.31718444824219,22.14743995666504,23.923336029052734,27.610679626464844,35.900142669677734,16.43036651611328,29.713943481445312,32.09648513793945,37.04359817504883,48.16513442993164,22.043643951416016,8.890192031860352,113.19747924804688,13.907947540283203,390.4131164550781,10.674056053161621
22,96,3.705882362540585,1.7367225666907753,82083474608.0,5.345459917209249,2.7166866953257434,1.480743788045984,146.6569366455078,406.67022705078125,159.42298889160156,481.0169982910156,62.48374557495117,22.286029815673828,23.552837371826172,27.695363998413086,35.28739929199219,16.385128021240234,29.899898529052734,31.599557876586914,37.1572380065918,47.342918395996094,21.98293113708496,8.564934730529785,114.90289306640625,13.527098655700684,395.5243225097656,10.445127487182617
23,97,3.671532881385044,1.7557488529896395,84737189008.0,3.2661475928002512,2.8056440403376173,1.5401369119275727,141.3778533935547,403.969970703125,154.26280212402344,478.3211364746094,61.68667221069336,22.42204475402832,23.42510414123535,27.912052154541016,35.121307373046875,16.531953811645508,30.082300186157227,31.428001403808594,37.447933197021484,47.120155334472656,22.179933547973633,8.295205116271973,116.7279052734375,14.206657409667969,402.0052795410156,11.495726585388184
24,98,3.637681175692319,1.774839382007423,85742799600.0,2.4857534900663127,2.7299537798569364,1.5837689488638194,135.0181884765625,399.4338073730469,147.93768310546875,474.2228698730469,60.42761993408203,22.63343048095703,22.91092300415039,28.40972328186035,33.993995666503906,17.060630798339844,30.36598777770996,30.738162994384766,38.11567687988281,45.607784271240234,22.889253616333008,7.884340763092041,115.4610366821289,13.39248275756836,398.4566650390625,10.79163646697998
25,99,3.604316561641813,1.793993754668999,84870293072.0,3.7735827939418742,3.1201524025085074,1.6476511370111293,128.92599487304688,398.5693054199219,141.81227111816406,474.3160095214844,59.02888870239258,22.827472686767578,22.83465003967285,28.751054763793945,33.832481384277344,17.3856143951416,30.62615966796875,30.635940551757812,38.5736198425293,45.39107131958008,23.325300216674805,7.494178771972656,116.8046646118164,12.420660972595215,403.9902648925781,9.873945236206055
26,100,3.571428585022974,1.8132116168065582,67689306800.0,5.504533803999768,3.749362662196694,1.7368567077746906,178.3699188232422,424.9810485839844,191.797607421875,490.81439208984375,70.4794692993164,23.06053924560547,22.687780380249023,29.1317081451416,33.66169357299805,17.695798873901367,30.938947677612305,30.438770294189453,39.08432388305664,45.16194152832031,23.74144744873047,10.230376243591309,124.60686492919922,15.510377883911133,407.1022033691406,11.626626968383789
27,101,3.539007093268993,1.8324926133301798,79184714400.0,4.366165202872898,3.8588006248307445,1.8081823664084895,173.2000274658203,420.36700439453125,186.58091735839844,486.1481628417969,69.36526489257812,23.268543243408203,22.44112205505371,29.47783088684082,33.35704803466797,17.96788215637207,31.218032836914062,30.10791778564453,39.5486946105957,44.753204345703125,24.106496810913086,9.981733322143555,125.80155944824219,15.918622970581055,409.368408203125,12.356527328491211
28,102,3.5070422656277724,1.851836363126197,86070565248.0,3.623717750928174,3.802817358687441,1.8559665172210762,170.54440307617188,421.0433044433594,183.94097900390625,487.175537109375,68.88955688476562,23.483552932739258,22.446962356567383,29.97613525390625,33.26912307739258,18.462486267089844,31.506471633911133,30.11578941345215,40.21721267700195,44.635074615478516,24.77004623413086,9.793996810913086,127.88632202148438,15.508456230163574,418.0010986328125,11.98444938659668
29,103,3.4755244881032388,1.8712425280395588,92537398016.0,3.000949491778762,3.8984041141328305,1.910882775765054,170.73226928710938,422.2279052734375,184.3177490234375,488.15057373046875,69.42798614501953,23.685346603393555,22.37602996826172,30.249814987182617,33.09992980957031,18.69464683532715,31.777278900146484,30.02065086364746,40.58442306518555,44.408206939697266,25.081470489501953,9.738733291625977,128.87428283691406,15.6041841506958,420.4620666503906,12.153371810913086
30,104,3.444444462775044,1.8907107413763427,123179874496.0,2.6917596076891925,3.736196103413569,1.9525388342522145,113.90031433105469,392.6990661621094,126.90388488769531,469.2750244140625,55.91354751586914,23.85858917236328,21.57050895690918,30.428787231445312,31.277667999267578,18.772031784057617,32.00959777832031,28.939844131469727,40.82448196411133,41.96342086791992,25.185338973999023,6.4474077224731445,126.30294799804688,10.40442943572998,434.59332275390625,8.139517784118652
31,105,3.4137931228179035,1.9102406539045085,125840097600.0,2.826876259594289,3.3027516652513023,1.991018264300211,113.07994079589844,391.5340881347656,126.17053985595703,467.7686767578125,55.9193115234375,24.004459381103516,21.414813995361328,30.53297233581543,31.036457061767578,18.78091049194336,32.20536422729492,28.730937957763672,40.96424102783203,41.63984680175781,25.197223663330078,6.384468078613281,127.66876220703125,10.525154113769531,437.1097412109375,8.342897415161133
32,106,3.38356166399939,1.9298319088735187,126868530944.0,1.1545879319501315,2.777930948202489,2.011609204558478,112.37371826171875,391.9909973144531,125.46747589111328,467.9366760253906,55.76467514038086,24.159332275390625,21.393470764160156,30.68909454345703,30.972597122192383,18.849365234375,32.41318893432617,28.702390670776367,41.173805236816406,41.55418014526367,25.28907012939453,6.278587818145752,127.3471450805664,9.975388526916504,433.773193359375,7.729179382324219
33,107,3.3537414999810666,1.9494841652836132,129116987008.0,1.346783186915163,2.3283334125009714,2.016758888648164,110.9259033203125,392.4876403808594,124.009765625,468.28369140625,55.40856170654297,24.273221969604492,21.382610321044922,30.660051345825195,30.922122955322266,18.676359176635742,32.565940856933594,28.687673568725586,41.13479232788086,41.486412048339844,25.05698585510254,6.185227394104004,128.98751831054688,9.835871696472168,440.64178466796875,7.627546787261963
34,108,3.3243243308958617,1.9691970472473341,131250255488.0,1.268187160870401,1.8907545766562488,2.0371637062847063,109.40868377685547,392.1297607421875,122.51852416992188,467.28851318359375,55.109703063964844,24.35856819152832,21.33473014831543,30.553014755249023,30.797283172607422,18.401256561279297,32.68035125732422,28.62347412109375,40.99119186401367,41.31895065307617,24.687862396240234,6.113391876220703,126.70213317871094,10.046859741210938,433.78717041015625,7.953710079193115
35,109,3.295302024491474,1.9889702171943997,133950224768.0,1.865662548901154,1.7279336190277004,2.062625503363744,108.069091796875,393.0692138671875,121.19351959228516,468.2197265625,54.824806213378906,24.44283103942871,21.28621482849121,30.523399353027344,30.700027465820312,18.244766235351562,32.793540954589844,28.558618545532227,40.95145797729492,41.18841552734375,24.477933883666992,6.0615715980529785,127.96885681152344,10.435851097106934,437.90362548828125,8.4738187789917
36,110,3.2666666853657027,2.0088033254292292,136549167360.0,2.1656256639527602,1.7042182755134514,2.0960896264199844,107.15289306640625,394.3153381347656,120.24835968017578,469.6315612792969,54.54010009765625,24.544282913208008,21.221818923950195,30.624876022338867,30.586301803588867,18.27424430847168,32.92955780029297,28.472105026245117,41.08757400512695,41.035743713378906,24.51748275756836,6.041862964630127,129.0333709716797,10.636123657226562,440.8915710449219,8.72742748260498
37,111,3.2384106120979173,2.028696034282983,136730038976.0,3.299240346029026,2.019539592342175,2.1378924910419914,106.84659576416016,395.53900146484375,119.91376495361328,470.9397277832031,54.39390563964844,24.660776138305664,21.253232955932617,30.817277908325195,30.57138442993164,18.425710678100586,33.08585739135742,28.51409339904785,41.34569549560547,41.015869140625,24.720666885375977,6.021041393280029,130.163330078125,10.620898246765137,445.2557678222656,8.718644142150879
38,112,3.210526328416692,2.048647991511477,140666966272.0,2.444580429606703,2.3296920920640973,2.1625670335143066,107.35997772216797,390.9966735839844,120.3647232055664,464.3818054199219,54.375282287597656,24.79129409790039,20.938533782958984,31.075918197631836,30.027738571166992,18.67447280883789,33.26088333129883,28.091903686523438,41.69269561767578,40.286495208740234,25.0544376373291,6.070122718811035,128.6378173828125,10.91668701171875,436.4737548828125,9.042497634887695
39,113,3.1830065411840422,2.0686588548948763,140127776512.0,4.775523742532086,3.0134160182772787,2.211851283784189,108.7448959350586,392.7228088378906,121.58612823486328,465.4362487792969,54.328128814697266,24.916563034057617,20.896251678466797,31.368860244750977,29.973085403442383,18.96990203857422,33.42900085449219,28.03529930114746,42.08575439453125,40.213111877441406,25.450809478759766,6.2167181968688965,131.17079162597656,11.746027946472168,443.4332275390625,9.929428100585938
40,114,3.1558441714246115,2.088728265093515,142000506176.0,10.290070086282388,4.306385884842533,2.34986511368399,113.56531524658203,393.6387939453125,125.94327545166016,464.45123291015625,54.38651657104492,25.086328506469727,20.831417083740234,31.83631706237793,29.90577507019043,19.46027183532715,33.65681457519531,27.948261260986328,42.7128791809082,40.122833251953125,26.108720779418945,6.533157825469971,132.91830444335938,12.739869117736816,448.1112365722656,10.886575698852539
41,115,3.129032277629907,2.10885589755664,144299892480.0,5.37202375402652,5.145639503368985,2.464354026946903,120.14676666259766,397.11376953125,132.30491638183594,466.7947082519531,55.32040786743164,25.403085708618164,20.701858520507812,32.81804656982422,29.653276443481445,20.567224502563477,34.08186721801758,27.774436950683594,44.030033111572266,39.78411865234375,27.59383773803711,6.883275032043457,134.42446899414062,13.982401847839355,451.0232849121094,12.09177303314209
42,116,3.1025641230420087,2.1290414089810508,145802604864.0,3.1285376200614268,5.135890329685155,2.504923805871935,126.10124206542969,400.87799072265625,137.9224395751953,469.4554748535156,55.78852081298828,25.779151916503906,20.6910400390625,33.872379302978516,29.63692283630371,21.734817504882812,34.586395263671875,27.759889602661133,45.44456100463867,39.7620964050293,29.160348892211914,7.144274711608887,136.03428649902344,12.818732261657715,453.8014221191406,10.600964546203613
43,117,3.0764331352021195,2.149284462823283,148268799616.0,5.576001989037044,5.5534239978571724,2.5863051302837685,132.68898010253906,402.6820983886719,144.0560302734375,468.8624572753906,56.03108596801758,26.0477237701416,20.671249389648438,34.13801574707031,29.632122039794922,21.937578201293945,34.94667053222656,27.73345947265625,45.80094528198242,39.75565719604492,29.432327270507812,7.527351379394531,138.8068084716797,13.605120658874512,459.9949035644531,11.293915748596191
44,118,3.0506329366413274,2.1695847010750398,149041593856.0,9.859381553113446,6.28179069458351,2.728567556957144,134.0510711669922,403.007080078125,145.2447967529297,467.6171875,55.8652458190918,26.275495529174805,20.55097770690918,34.339942932128906,29.44046401977539,21.996047973632812,35.252315521240234,27.572044372558594,46.071868896484375,39.49843978881836,29.510812759399414,7.628540992736816,140.7869415283203,14.193732261657715,462.064208984375,11.920448303222656
45,119,3.025157235973392,2.1899418259607955,149116616064.0,11.735146230389663,6.980872485270074,2.951165370893528,134.90647888183594,399.5629577636719,146.75149536132812,462.5124816894531,57.67210388183594,26.565479278564453,20.452733993530273,35.1847038269043,29.343185424804688,22.82184410095215,35.64121627807617,27.440364837646484,47.2052001953125,39.367950439453125,30.618724822998047,7.696340084075928,138.5685272216797,15.123022079467773,458.418701171875,12.926817893981934
46,120,3.0000000325073763,2.21035543311751,150838729344.0,13.606019691368115,8.752970138633513,3.2356042344479423,145.3677978515625,405.363037109375,157.89349365234375,466.970947265625,61.51128005981445,26.91277313232422,20.479433059692383,36.23408508300781,29.358089447021484,23.806678771972656,36.107276916503906,27.476030349731445,48.6131591796875,39.38795471191406,31.94002914428711,8.231773376464844,141.62205505371094,16.202014923095703,464.1877746582031,13.852593421936035
47,121,2.9745217384563256,2.2313513422925397,152058298112.0,7.853274912004654,10.278885680387273,3.433157484226717,147.34814453125,407.73272705078125,160.4156494140625,469.21099853515625,63.248313903808594,27.380128860473633,20.461956024169922,37.542724609375,29.312978744506836,25.242143630981445,36.73416519165039,27.45264434814453,50.36886978149414,39.327476501464844,33.86591720581055,8.20913028717041,143.47903442382812,15.80434799194336,468.1455383300781,13.394453048706055
48,122,2.949367533008827,2.252404674157841,153014998400.0,5.941129135456793,10.442758517973623,3.5452855016652656,145.21475219726562,406.79852294921875,158.603271484375,468.2983703613281,63.629886627197266,27.75147819519043,20.351591110229492,38.26840591430664,29.172632217407227,25.94793128967285,37.232513427734375,27.30451011657715,51.342430114746094,39.139129638671875,34.81281280517578,7.979794502258301,145.81700134277344,14.720744132995605,474.1744079589844,12.2881498336792
49,123,2.9245282161692012,2.2735176748599106,153743625728.0,7.109404244642239,9.759017842669733,3.6402801941646774,138.75204467773438,404.6669006347656,152.69065856933594,466.8387145996094,63.59785842895508,28.0399169921875,20.261754989624023,38.37656784057617,29.01101303100586,25.942218780517578,37.61932373046875,27.183950424194336,51.48759460449219,38.922359466552734,34.8051643371582,7.514816761016846,148.6233367919922,13.38775634765625,482.1971130371094,11.025134086608887
50,124,2.89999933988305,2.294688754189151,154142985216.0,8.980105615626051,8.968404665921183,3.8046119430461367,136.9759063720703,405.3396911621094,151.77711486816406,468.13458251953125,65.20582580566406,28.25688934326172,20.241535186767578,38.458778381347656,28.960824966430664,25.776819229125977,37.91065979003906,27.156902313232422,51.597862243652344,38.85502243041992,34.58323287963867,7.391097545623779,150.34164428710938,13.926678657531738,486.97137451171875,11.730608940124512
51,125,2.8757767301214248,2.315916133210947,154139155968.0,6.251994376320955,6.95115878373702,3.87932325136604,137.35296630859375,404.7733154296875,152.8938446044922,467.2154846191406,67.01139068603516,28.511600494384766,20.101425170898438,39.045082092285156,28.794273376464844,26.259977340698242,38.252227783203125,26.96892547607422,52.384368896484375,38.63155746459961,35.23141098022461,7.296004295349121,151.52565002441406,13.136820793151855,487.6075134277344,10.876026153564453
52,126,2.8518516449972147,2.3372021703755474,153677024256.0,3.1413656282468496,5.875762990527242,3.913371568233348,136.81228637695312,403.87542724609375,152.73838806152344,465.8772888183594,67.78528594970703,28.755910873413086,20.009620666503906,39.1053466796875,28.658126831054688,26.210350036621094,38.58000946044922,26.845779418945312,52.46536636352539,38.448848724365234,35.16487503051758,7.184593677520752,152.55923461914062,13.038192749023438,488.5812683105469,10.828075408935547
53,127,2.8282215781508198,2.3585438436680657,153162379648.0,5.017617535963155,5.5567600899969865,3.9580554404773935,137.5467529296875,404.1881103515625,153.69882202148438,465.874755859375,68.48313903808594,28.873201370239258,19.98894691467285,38.83009338378906,28.61997413635254,25.758329391479492,38.7374267578125,26.8179874420166,52.09601974487305,38.39775466918945,34.55837631225586,7.179991722106934,153.3787841796875,12.956345558166504,489.1224670410156,10.738499641418457
54,128,2.804878261887852,2.3799434145821596,153215928448.0,2.0761020879894203,4.444402433724345,3.975522153586118,139.10812377929688,404.4037170410156,155.44744873046875,465.6869812011719,69.28211212158203,28.996604919433594,19.980710983276367,38.697059631347656,28.588600158691406,25.482311248779297,38.903106689453125,26.806964874267578,51.917503356933594,38.35565948486328,34.188072204589844,7.186323642730713,153.66683959960938,12.606715202331543,491.1327819824219,10.318927764892578
55,129,2.781817855574211,2.40139927631071,153214180736.0,1.481891605975978,3.193112798674661,3.9668711389566482,141.5145263671875,404.601318359375,157.81201171875,465.0602111816406,69.77085876464844,29.123472213745117,20.00752830505371,38.724857330322266,28.585983276367188,25.40364646911621,39.0732307434082,26.842958450317383,51.954856872558594,38.35202407836914,34.082584381103516,7.272313594818115,151.89208984375,12.52832317352295,486.7811584472656,10.166720390319824
56,130,2.759036741508416,2.4229096544065443,152916853376.0,2.0544130895128316,2.4491081690364402,3.979409076760935,142.74493408203125,404.4900817871094,158.89088439941406,464.4033508300781,69.72344970703125,29.205181121826172,19.938695907592773,38.52274703979492,28.48215103149414,25.03221893310547,39.182830810546875,26.750621795654297,51.683692932128906,38.21274948120117,33.58423614501953,7.346394062042236,153.62896728515625,13.049596786499023,490.61370849609375,10.747078895568848
57,131,2.736527022132202,2.4444769406087614,152281458560.0,3.532558619202435,2.431370467334228,4.01649569374705,141.90997314453125,403.6375732421875,157.86209106445312,463.2819519042969,69.09278869628906,29.290895462036133,19.987462997436523,38.439579010009766,28.48351287841797,24.812040328979492,39.29779815673828,26.81604766845703,51.572139739990234,38.21463394165039,33.28880310058594,7.361156940460205,146.48281860351562,14.22594928741455,471.7192687988281,12.121804237365723
58,132,2.714285300947683,2.466099399061472,151498244224.0,2.431803957223098,2.239443449960138,4.05913928829886,139.79351806640625,403.3727111816406,155.5310821533203,462.8582763671875,68.1142349243164,29.39374542236328,19.99017906188965,38.51274108886719,28.45867156982422,24.799867630004883,39.43594741821289,26.819726943969727,51.670249938964844,38.18129348754883,33.2725830078125,7.240006923675537,147.44589233398438,13.962828636169434,474.71649169921875,11.882970809936523
59,133,2.6923081698803815,2.48777533798923,149760462848.0,1.9740061462548777,2.3061704882115124,4.089570282119751,132.66358947753906,401.6988220214844,148.18618774414062,461.6963806152344,65.96654510498047,29.518497467041016,19.96824073791504,38.66718673706055,28.406137466430664,24.885950088500977,39.60306167602539,26.790218353271484,51.87735366821289,38.11085891723633,33.38803482055664,6.844736099243164,147.78834533691406,13.173458099365234,476.4934997558594,11.206157684326172
60,134,2.6705882029817833,2.5095071509113245,147609290752.0,1.7295232922995352,2.342949371756849,4.103406988797068,126.73997497558594,399.1780090332031,142.03726196289062,459.41693115234375,64.06552124023438,29.627365112304688,19.939767837524414,38.697696685791016,28.356388092041016,24.821542739868164,39.74912643432617,26.7520694732666,51.918460845947266,38.044151306152344,33.3016242980957,6.565229892730713,148.57615661621094,12.83472728729248,479.191162109375,10.975366592407227
61,135,2.6491223246215845,2.5312930560254676,145733301120.0,2.4116019198220173,2.3467736482597026,4.12587801364706,123.07186889648438,397.79217529296875,138.08799743652344,458.25115966796875,62.57099151611328,29.722148895263672,19.77964210510254,38.63525390625,28.092262268066406,24.621749877929688,39.876548767089844,26.53723907470703,51.834659576416016,37.68973159790039,33.033565521240234,6.392355442047119,149.6664276123047,12.576635360717773,482.00244140625,10.777395248413086
62,136,2.6279073175101653,2.553131444563426,145556998656.0,3.1110879451251954,2.265546132240445,4.145075299208776,118.38941955566406,396.5894775390625,133.12591552734375,457.2791748046875,60.83134078979492,29.791051864624023,19.759532928466797,38.62664794921875,28.06128692626953,24.52554702758789,39.96885681152344,26.510168075561523,51.82304000854492,37.648193359375,32.904483795166016,6.202752113342285,151.15472412109375,12.396516799926758,486.9060363769531,10.676288604736328
