,snap,redshift,time,halo_mass,SFR@10Myr,SFR@100Myr,SFR@1000Myr,velocity_mass,velocity_vol,velocity_rms_mass,velocity_rms_vol,velocity_spread,sound_mass,sound_vol,sound_rms_mass,sound_rms_vol,sound_spread,thermal_mass,thermal_vol,thermal_rms_mass,thermal_rms_vol,thermal_spread,mach_number_mass,mach_number_vol,mach_number_rms_mass,mach_number_rms_vol,mach_number_spread
56,242,1.2500002430168164,5.0880647116351625,4548252984.0,0.0,0.0,8.449408461568778e-05,36.74966049194336,60.356658935546875,41.77106475830078,64.55057525634766,19.855928421020508,13.686483383178711,6.7225236892700195,14.611137390136719,7.68523645401001,5.113296031951904,18.362354278564453,9.0192232131958,19.6028995513916,10.310822486877441,6.860205173492432,3.7647831439971924,12.878015518188477,5.384410381317139,16.17156410217285,3.8496131896972656
70,243,1.2419931144336203,5.113505517840914,4564503333.5,0.0,0.0,8.423330516685315e-05,36.76362228393555,60.39108657836914,41.79338836669922,64.58538055419922,19.876888275146484,13.65481948852539,6.707457542419434,14.574932098388672,7.668929100036621,5.094615459442139,18.319875717163086,8.999006271362305,19.554306030273438,10.288949966430664,6.835141181945801,3.7741434574127197,12.917773246765137,5.3980913162231445,16.221302032470703,3.8595969676971436
86,244,1.2340428075726577,5.13896542864938,4581219938.0,0.0,0.0,8.400847062217281e-05,36.78031921386719,60.42280578613281,41.815372467041016,64.61756134033203,19.892305374145508,13.625371932983398,6.692448139190674,14.544149398803711,7.652688026428223,5.0854411125183105,18.280370712280273,8.978860855102539,19.513017654418945,10.267156600952148,6.822843074798584,3.7834415435791016,12.957080841064453,5.411565780639648,16.270414352416992,3.869354724884033
100,245,1.226148670904709,5.164444323593358,4599577700.0,0.0,0.0,8.331547232787469e-05,36.82039260864258,60.4815673828125,41.8587760925293,64.68373107910156,19.90940284729004,13.59471607208252,6.677464485168457,14.510323524475098,7.636467933654785,5.070900917053223,18.239233016967773,8.958767890930176,19.467641830444336,10.24539566040039,6.803325653076172,3.7948150634765625,13.002131462097168,5.4280009269714355,16.328113555908203,3.881218910217285
115,246,1.2183096213777649,5.189943524800469,4623473520.0,0.0,0.0,7.437782224947352e-05,36.88308334350586,60.57581329345703,41.924774169921875,64.7955093383789,19.93234634399414,13.563455581665039,6.662564277648926,14.474356651306152,7.620304107666016,5.051819801330566,18.19731903076172,8.93876838684082,19.419391632080078,10.223711013793945,6.777728080749512,3.808485269546509,13.055171966552734,5.448329925537109,16.39791488647461,3.896284341812134
130,247,1.2105260902637092,5.215459448800853,4647595918.25,0.0,0.0,7.234941565786394e-05,36.94961166381836,60.65837478637695,41.99135208129883,64.89088439941406,19.949127197265625,13.533315658569336,6.6476874351501465,14.440923690795898,7.604172229766846,5.0369648933410645,18.156883239746094,8.918813705444336,19.37451934814453,10.202069282531738,6.75779914855957,3.822125196456909,13.105485916137695,5.467647075653076,16.4631404876709,3.909966230392456
142,248,1.2027969858928285,5.240993487381711,4666122044.0,0.0,0.0,7.16059310039577e-05,36.999637603759766,60.71161651611328,42.0418701171875,64.94700622558594,19.96278953552246,13.494982719421387,6.628974437713623,14.40093994140625,7.583776473999023,5.025334358215332,18.105436325073242,8.893719673156738,19.32089614868164,10.17469596862793,6.7421956062316895,3.836766242980957,13.158888816833496,5.487819194793701,16.530948638916016,3.9238603115081787
157,249,1.1951217393038345,5.266545365486212,4683607277.0,0.0,0.0,7.162427400998708e-05,37.01704025268555,60.736812591552734,42.066383361816406,64.96900177001953,19.9821834564209,13.464561462402344,6.6142072677612305,14.366412162780762,7.567722797393799,5.008157730102539,18.064590454101562,8.87389850616455,19.274581909179688,10.153172492980957,6.719152450561523,3.8463199138641357,13.196942329406738,5.501069068908691,16.577543258666992,3.9330520629882812
35,250,1.1874998062803566,5.292114752129178,4699716695.0,0.0004246409257961226,4.731656452490346e-05,7.638178924369003e-05,37.0223388671875,60.776588439941406,42.08695983886719,65.0118637084961,20.015625,13.434228897094727,6.5994486808776855,14.333915710449219,7.551702976226807,4.996457576751709,18.023910522460938,8.854095458984375,19.230979919433594,10.131675720214844,6.703446388244629,3.8562171459198,13.23906135559082,5.516688346862793,16.63093376159668,3.9452097415924072
46,251,1.1799306107317218,5.3177014498983946,4714913046.5,0.00010653032306041537,5.65984702072889e-05,7.574337437782073e-05,37.05919647216797,60.878509521484375,42.13939666748047,65.13449096679688,20.05780792236328,13.403763771057129,6.584761142730713,14.300782203674316,7.53572940826416,4.983296871185303,17.983028411865234,8.834386825561523,19.186521530151367,10.110240936279297,6.685789585113525,3.86930775642395,13.29543685913086,5.538003921508789,16.706310272216797,3.962204694747925
59,252,1.172413619968208,5.343305142231856,4733724465.5,0.0,6.800866522435268e-05,7.000149782475312e-05,37.08359909057617,60.98801040649414,42.18943405151367,65.26954650878906,20.11771011352539,13.375579833984375,6.57011079788208,14.2708740234375,7.519802570343018,4.97329044342041,17.945199966430664,8.814726829528809,19.14637565612793,10.088868141174316,6.672374248504639,3.8808751106262207,13.354147911071777,5.558998107910156,16.78573226928711,3.9802892208099365
73,253,1.1649482881494828,5.368925583179153,4751253290.5,0.0,7.337257986285152e-05,6.363682543698668e-05,37.102813720703125,61.07081604003906,42.228599548339844,65.3719482421875,20.16443634033203,13.3482027053833,6.555513381958008,14.239977836608887,7.5039167404174805,4.958362579345703,17.908496856689453,8.795144081115723,19.104936599731445,10.067556381225586,6.652339935302734,3.8920271396636963,13.407129287719727,5.578500270843506,16.85651206970215,3.9966518878936768
84,254,1.1575340936290046,5.394562470014536,4769191933.75,0.0,2.7469371879519496e-05,5.809172876037167e-05,37.10795974731445,61.13591003417969,42.255252838134766,65.4537582397461,20.210756301879883,13.319089889526367,6.54095458984375,14.209512710571289,7.488071441650391,4.949247360229492,17.869436264038086,8.775625228881836,19.064056396484375,10.04630184173584,6.64011287689209,3.9022936820983887,13.456624031066895,5.596564292907715,16.922252655029297,4.011865615844727
99,255,1.1501705015989536,5.420215571245783,4786503618.25,5.29280819493383e-05,4.541846326697139e-05,6.104462957474198e-05,37.09601593017578,61.18292999267578,42.26716995239258,65.5141372680664,20.257570266723633,13.288146018981934,6.526418685913086,14.176520347595215,7.472232818603516,4.937795639038086,17.827922821044922,8.756126403808594,19.019800186157227,10.025053977966309,6.624746799468994,3.912428855895996,13.502593040466309,5.616281032562256,16.98295021057129,4.029474258422852
111,256,1.1428570011799115,5.445884598177907,4805107085.0,0.0006875783488194165,0.00010518042975370551,6.663702524586058e-05,37.09938430786133,61.24457550048828,42.294158935546875,65.5898666381836,20.30776596069336,13.25896167755127,6.511963367462158,14.14664077758789,7.456500053405762,4.930530071258545,17.78879165649414,8.736709594726562,18.979713439941406,10.003935813903809,6.614994049072266,3.922593593597412,13.551454544067383,5.6359052658081055,17.04751968383789,4.04693603515625
127,257,1.1355930866809727,5.47156926881068,4824832993.75,0.0,0.00010525766613102118,6.665444375822281e-05,37.12495422363281,61.33818054199219,42.34348678588867,65.70477294921875,20.363767623901367,13.229705810546875,6.497533321380615,14.117447853088379,7.44076681137085,4.925313949584961,17.749496459960938,8.717350006103516,18.940549850463867,9.982826232910156,6.608007431030273,3.933518648147583,13.607148170471191,5.651626110076904,17.122270584106445,4.05830192565918
141,258,1.1283782575355592,5.497269307884989,4842673892.5,8.020376816350288e-05,0.00011346456014750749,6.122083271057607e-05,37.14431381225586,61.41654968261719,42.38576126098633,65.7998046875,20.416259765625,13.202619552612305,6.483142852783203,14.088567733764648,7.425089359283447,4.915428161621094,17.713176727294922,8.698051452636719,18.901803970336914,9.961792945861816,6.594736576080322,3.9447181224823,13.659539222717285,5.671201229095459,17.1917667388916,4.074706554412842
156,259,1.1212120000034886,5.52298451260167,4864816791.0,0.0,8.439516334421358e-05,6.038555699295693e-05,37.14011001586914,61.43629837036133,42.39518737792969,65.8132095336914,20.44344139099121,13.174280166625977,6.46879243850708,14.057461738586426,7.409416675567627,4.902388095855713,17.675182342529297,8.678790092468262,18.86008071899414,9.94077205657959,6.577244281768799,3.9532907009124756,13.697737693786621,5.683649063110352,17.23846435546875,4.08373498916626
48,260,1.1140938419348831,5.548714556164664,4882810961.5,0.0013019105772708718,0.00015144061727517824,7.473738517138133e-05,37.14052200317383,61.431968688964844,42.39997482299805,65.79216003417969,20.4526424407959,13.143604278564453,6.454487323760986,14.025960922241211,7.393779754638672,4.894500255584717,17.634000778198242,8.65960693359375,18.81778907775879,9.919795036315918,6.566662311553955,3.9643194675445557,13.729779243469238,5.701904296875,17.274921417236328,4.098392963409424
62,261,1.1070233158714156,5.574459117616244,4899040000.5,7.916146441514861e-05,0.00024010801474880312,8.361565002951328e-05,37.188228607177734,61.45463180541992,42.44175720214844,65.8127670288086,20.452701568603516,13.114867210388184,6.440211772918701,14.011656761169434,7.378207206726074,4.923647880554199,17.595443725585938,8.640451431274414,18.798627853393555,9.898906707763672,6.605767726898193,3.9784812927246094,13.769025802612305,5.724697589874268,17.323314666748047,4.116313457489014
75,262,1.0999999048328442,5.600218081227301,4916772771.25,0.0,0.00026003724891266486,4.650010566602903e-05,37.235984802246094,61.512718200683594,42.48826217651367,65.87787628173828,20.462291717529297,13.094062805175781,6.4260125160217285,13.986964225769043,7.362682819366455,4.914029598236084,17.567546844482422,8.621397972106934,18.765493392944336,9.878080368041992,6.592861652374268,3.9861018657684326,13.816081047058105,5.7260942459106445,17.383331298828125,4.111054420471191
87,263,1.0930231691070955,5.6259910734668175,4940294792.25,0.0,0.0002566917642751693,4.435857762994328e-05,37.280914306640625,61.56626510620117,42.53251647949219,65.93555450439453,20.472484588623047,13.073554039001465,6.412014007568359,13.963211059570312,7.349041938781738,4.901949405670166,17.540008544921875,8.60262393951416,18.733604431152344,9.859764099121094,6.576657772064209,3.9967849254608154,13.86170768737793,5.742125034332275,17.440805435180664,4.1230149269104
101,264,1.0860926373952964,5.651777859666476,4961176733.5,0.0,5.416367628189013e-05,4.438111691898702e-05,37.32071304321289,61.62852478027344,42.57819366455078,66.00439453125,20.49480628967285,13.052179336547852,6.398065090179443,13.941012382507324,7.334148406982422,4.896034240722656,17.51133155822754,8.583914756774902,18.70381736755371,9.839787483215332,6.568715572357178,4.008524417877197,13.9097900390625,5.759839057922363,17.50220489501953,4.136306285858154
119,265,1.0792078431004968,5.67757821219654,4987441348.5,0.0,1.991909158482234e-05,4.4410179012708374e-05,37.352413177490234,61.693634033203125,42.62095642089844,66.07809448242188,20.525907516479492,13.027158737182617,6.3840718269348145,13.913115501403809,7.318902015686035,4.88350248336792,17.477754592895508,8.565106391906738,18.666404724121094,9.819339752197266,6.551909446716309,4.020431041717529,13.959112167358398,5.778080463409424,17.565921783447266,4.150168418884277
132,266,1.0723683598998321,5.703391775551859,5018645548.0,0.0,0.0,4.444606164110758e-05,37.35380172729492,61.7383918762207,42.64138412475586,66.1280288696289,20.56570053100586,12.998290061950684,6.370067596435547,13.880714416503906,7.303628444671631,4.868279933929443,17.439048767089844,8.546350479125977,18.622922897338867,9.798846244812012,6.531487941741943,4.030256271362305,14.004517555236816,5.79412317276001,17.624155044555664,4.162983417510986
146,267,1.0655737123220783,5.7292184024870885,5055772335.0,0.0,0.0,4.4495060131587494e-05,37.34269332885742,61.77048110961914,42.65144729614258,66.16104888916016,20.606727600097656,12.969385147094727,6.356110572814941,13.849278450012207,7.288416862487793,4.855903625488281,17.40024757385254,8.527628898620605,18.580759048461914,9.77843952178955,6.514878749847412,4.039028644561768,14.047104835510254,5.808642387390137,17.677995681762695,4.174696445465088
161,268,1.0588234827599048,5.755057749971226,5080710770.5,0.0,0.0,4.4537780367797194e-05,37.3343620300293,61.82333755493164,42.66939926147461,66.22136688232422,20.6588134765625,12.939712524414062,6.342202663421631,13.817154884338379,7.273216247558594,4.8435540199279785,17.360441207885742,8.508956909179688,18.53765106201172,9.758049964904785,6.4983134269714355,4.048708915710449,14.094985008239746,5.825460910797119,17.74028778076172,4.188733100891113
177,269,1.0521172223428676,5.7809096166016065,5101442221.5,0.00039879411868807554,9.030003333697103e-05,5.35729587787682e-05,37.34311294555664,61.865638732910156,42.69301986694336,66.26631927490234,20.691879272460938,12.919490814208984,6.332075595855713,13.798622131347656,7.262336730957031,4.844121932983398,17.33331871032715,8.495366096496582,18.512805938720703,9.743446350097656,6.499068260192871,4.058276653289795,14.129638671875,5.842046737670898,17.783878326416016,4.202483654022217
68,270,1.0454545042136032,5.8067737397024555,5118979634.75,0.0,0.00010666594746948143,5.520842562969425e-05,37.34858322143555,61.88389205932617,42.7086181640625,66.27791595458984,20.714162826538086,12.890707015991211,6.318214416503906,13.770809173583984,7.247133255004883,4.8384246826171875,17.294694900512695,8.476777076721191,18.47547149658203,9.723051071166992,6.491422653198242,4.066632270812988,14.168457984924316,5.852418899536133,17.831096649169922,4.2088799476623535
82,271,1.0388349231897163,5.832649794087621,5136030026.75,0.0,0.00010625662353240792,5.50920498063946e-05,37.357975006103516,61.93745422363281,42.73747253417969,66.33617401123047,20.75657844543457,12.86330795288086,6.304375648498535,13.738133430480957,7.231942176818848,4.8191609382629395,17.257936477661133,8.45821475982666,18.431640625,9.702669143676758,6.46558141708374,4.076042652130127,14.215956687927246,5.8672099113464355,17.89189910888672,4.220377445220947
95,272,1.0322580430220323,5.85853759783785,5157408663.5,0.0,0.00010573742100472942,5.502823200106084e-05,37.38644790649414,62.00647735595703,42.779518127441406,66.41508483886719,20.791973114013672,12.838858604431152,6.290579319000244,13.70908260345459,7.216731071472168,4.80362606048584,17.225120544433594,8.439699172973633,18.392669677734375,9.682268142700195,6.444742679595947,4.08795690536499,14.267383575439453,5.8860321044921875,17.95884132385254,4.235044479370117
110,273,1.0257234491528338,5.884436907101912,5178889811.5,0.0,1.737628886464548e-05,5.5077148528093634e-05,37.41610336303711,62.06094741821289,42.817569732666016,66.47538757324219,20.816970825195312,12.81103515625,6.276810646057129,13.67834758758545,7.2015485763549805,4.791088581085205,17.18779754638672,8.421212196350098,18.351430892944336,9.661901473999023,6.427920818328857,4.099984169006348,14.315377235412598,5.903642177581787,18.020355224609375,4.247910022735596
125,274,1.0192307657432913,5.910347345354728,5196912658.75,0.0,0.0,5.5153255468445076e-05,37.437774658203125,62.10930252075195,42.84920883178711,66.52979278564453,20.843017578125,12.781620979309082,6.2631001472473145,13.647754669189453,7.186580181121826,4.782658100128174,17.14832878112793,8.40283489227295,18.310379028320312,9.641805648803711,6.416604995727539,4.111319065093994,14.362281799316406,5.920726776123047,18.080333709716797,4.26071310043335
140,275,1.0127795512565574,5.936268819471864,5213661011.5,5.2929866418073084e-05,1.2555072348605184e-05,5.646134232554451e-05,37.46549606323242,62.14975357055664,42.881710052490234,66.57608032226562,20.860065460205078,12.751837730407715,6.2494096755981445,13.615891456604004,7.171489238739014,4.7714056968688965,17.108396530151367,8.384461402893066,18.267635345458984,9.621561050415039,6.401515483856201,4.123523712158203,14.40751838684082,5.938741683959961,18.1378116607666,4.273953437805176
155,276,1.0063694374996732,5.962200964706553,5227578570.0,0.00037170136431624704,0.00011579863710909209,6.684918103412806e-05,37.511878967285156,62.20258331298828,42.92850112915039,66.63456726074219,20.873092651367188,12.732447624206543,6.239487171173096,13.597474098205566,7.16068172454834,4.770040512084961,17.082353591918945,8.371149063110352,18.24293327331543,9.607062339782715,6.3996782302856445,4.135226249694824,14.444571495056152,5.960477828979492,18.184309005737305,4.292764186859131
171,277,1.000000008126844,5.9881436315295495,5237346777.5,0.0003682336257494158,0.00016487267289077987,7.173785677560147e-05,37.54267883300781,62.27001953125,42.972076416015625,66.7116928100586,20.90724754333496,12.70230484008789,6.225855827331543,13.57336139678955,7.1456193923950195,4.771306037902832,17.04195213317871,8.35285758972168,18.21058464050293,9.586858749389648,6.401378631591797,4.147307395935059,14.496249198913574,5.973992347717285,18.2514591217041,4.299976348876953
182,278,0.9936506277921038,6.014179883790493,5248341261.0,0.0,0.0001830173275324341,7.353274901652483e-05,37.57014846801758,62.33755874633789,43.01411819458008,66.78492736816406,20.944286346435547,12.677703857421875,6.2122483253479,13.542008399963379,7.13054895401001,4.757358551025391,17.00893783569336,8.334604263305664,18.168514251708984,9.56663990020752,6.382662773132324,4.157552242279053,14.5475492477417,5.988749027252197,18.3175048828125,4.310634136199951
198,279,0.9873418369521108,6.040224495115266,5257646454.25,0.0,0.00017120034827840139,7.362701794484307e-05,37.59634780883789,62.40272903442383,43.055355072021484,66.8539047241211,20.98189353942871,12.653491973876953,6.19866418838501,13.513152122497559,7.115518093109131,4.74076509475708,16.976442337036133,8.31637954711914,18.12980079650879,9.546475410461426,6.360408782958984,4.1693291664123535,14.59820556640625,6.006983280181885,18.382265090942383,4.324611663818359
83,280,0.9810724409965164,6.066280577096472,5267618146.75,0.0,6.573510770766347e-05,7.359326947289286e-05,37.619415283203125,62.46090316772461,43.0931396484375,66.91690063476562,21.01810073852539,12.62871265411377,6.185112476348877,13.487374305725098,7.100508689880371,4.733668804168701,16.94320297241211,8.298205375671387,18.095212936401367,9.526327133178711,6.350881576538086,4.181224346160889,14.647850036621094,6.025063514709473,18.44598960876465,4.33825159072876
98,281,0.9748428719114794,6.092344524778413,5277134409.75,7.983739814971196e-05,1.862377548012868e-05,7.446054191301876e-05,37.609745025634766,62.47801971435547,43.10190200805664,66.92880249023438,21.05341148376465,12.599309921264648,6.171619892120361,13.45537281036377,7.085531711578369,4.721065521240234,16.90375328063965,8.28009033203125,18.05228042602539,9.506245613098145,6.333972454071045,4.19028377532959,14.688035011291504,6.039308547973633,18.495344161987305,4.3492889404296875
114,282,0.9686519812403374,6.118419342659892,5285599297.75,0.0004007828745498858,4.780404347006366e-05,7.844890266461548e-05,37.623233795166016,62.50008773803711,43.12592697143555,66.94325256347656,21.078460693359375,12.576801300048828,6.161839008331299,13.43205451965332,7.07481575012207,4.714725017547607,16.87354850769043,8.26697826385498,18.020998001098633,9.491862297058105,6.325467586517334,4.20026969909668,14.717764854431152,6.0526885986328125,18.53000259399414,4.3582282066345215
128,283,0.9625001689280495,6.14450155631333,5295966613.5,2.7724153590090317e-05,0.0003952258733329855,0.00011321562546991208,37.73774719238281,62.572792053222656,43.239051818847656,67.02259826660156,21.105518341064453,12.551852226257324,6.148382663726807,13.430505752563477,7.059930324554443,4.760543346405029,16.840063095092773,8.248927116394043,18.018917083740234,9.471885681152344,6.386939525604248,4.221110820770264,14.770709991455078,6.089230537414551,18.598230361938477,4.388716697692871
143,284,0.9563862815696007,6.170594277205452,5306784989.25,0.0,0.00039292020117944626,0.00011294701530820932,37.80148696899414,62.651832580566406,43.30405044555664,67.11363983154297,21.124773025512695,12.53066349029541,6.134974002838135,13.414739608764648,7.045332431793213,4.77219295501709,16.81163787841797,8.230945587158203,17.997758865356445,9.452305793762207,6.4025654792785645,4.232756614685059,14.826022148132324,6.09330415725708,18.67079734802246,4.383372783660889
160,285,0.9503103860892319,6.196695466520335,5315539692.25,0.0,0.000381789369271035,0.00011256016183676974,37.79253387451172,62.7249755859375,43.311668395996094,67.2049331665039,21.156599044799805,12.51541805267334,6.121625900268555,13.393214225769043,7.030669689178467,4.760092735290527,16.791202545166016,8.213018417358398,17.968896865844727,9.432631492614746,6.3863325119018555,4.239899158477783,14.88172721862793,6.1105780601501465,18.745447158813477,4.400495529174805
97,291,0.9146341334817463,6.353463421639971,5364188875.0,0.0,0.0,0.00010541685115918047,37.841434478759766,62.976097106933594,43.435726165771484,67.47898864746094,21.322446823120117,12.395553588867188,6.04947566986084,13.272915840148926,6.950545310974121,4.7429914474487305,16.630399703979492,8.116231918334961,17.807479858398438,9.3251371383667,6.36338996887207,4.296253681182861,15.14261531829834,6.202094078063965,19.076282501220703,4.473241806030273
113,292,0.9088144141805319,6.379617629766716,5373344558.5,0.0,0.0,0.00010548025313262883,37.86275863647461,63.04176330566406,43.471649169921875,67.55714416503906,21.357877731323242,12.369095802307129,6.03631067276001,13.24364185333252,6.935896396636963,4.730419158935547,16.59487533569336,8.0985689163208,17.76820945739746,9.30548095703125,6.346522808074951,4.308591842651367,15.196508407592773,6.222018241882324,19.147096633911133,4.489030361175537
129,293,0.9030303303166027,6.40577680135806,5382408721.75,0.0,0.0,0.00010553672039955347,37.882747650146484,63.0880241394043,43.50131607055664,67.6103286743164,21.382892608642578,12.350961685180664,6.026851654052734,13.222715377807617,6.925480842590332,4.719405651092529,16.570524215698242,8.08586311340332,17.74013900756836,9.291507720947266,6.331746578216553,4.317200660705566,15.234262466430664,6.235401630401611,19.19493293762207,4.4993109703063965
145,294,0.8972808494995035,6.4319439229119455,5391871203.0,0.0,0.0,0.00010215876696652983,37.92403793334961,63.1492919921875,43.547271728515625,67.67903137207031,21.40315818786621,12.324567794799805,6.01374626159668,13.194100379943848,6.910892963409424,4.708383560180664,16.53513526916504,8.0682954788208,17.701745986938477,9.27192497253418,6.316959381103516,4.33065938949585,15.286330223083496,6.254890441894531,19.26194953918457,4.513404846191406
158,295,0.8915663492258328,6.4581156039779755,5402425005.0,0.0,0.0,9.500313001291093e-05,37.96971130371094,63.226531982421875,43.60006332397461,67.76773071289062,21.42962646484375,12.297240257263184,6.000692367553711,13.163692474365234,6.896318435668945,4.694721221923828,16.49846839904785,8.05076789855957,17.66094207763672,9.252374649047852,6.298630714416504,4.344974040985107,15.342747688293457,6.276164531707764,19.335729598999023,4.529160499572754
174,296,0.885885807308749,6.4842948638109705,5415287033.25,0.0,0.0,9.504499428073261e-05,37.99774169921875,63.28974914550781,43.63962936401367,67.83924102783203,21.46036148071289,12.279275894165039,5.991300106048584,13.145162582397461,6.886003494262695,4.689881801605225,16.474393844604492,8.038185119628906,17.636083602905273,9.238550186157227,6.292138576507568,4.35471773147583,15.384779930114746,6.291244029998779,19.389999389648438,4.540709972381592
188,297,0.8802396513960715,6.510478077495293,5433101908.0,0.0,0.0,9.425452041787195e-05,38.01104736328125,63.337684631347656,43.66799545288086,67.89073181152344,21.494564056396484,12.252986907958984,5.978295803070068,13.11859130859375,6.871495246887207,4.684226989746094,16.439146041870117,8.020727157592773,17.60044288635254,9.219079971313477,6.284550189971924,4.366213321685791,15.434530258178711,6.309070110321045,19.453807830810547,4.554379940032959
205,298,0.8746268366573797,6.5366684457111575,5449248454.5,0.0,0.0,9.375794489549059e-05,38.018714904785156,63.379024505615234,43.69184875488281,67.93435668945312,21.529430389404297,12.225346565246582,5.965315341949463,13.087198257446289,6.85699987411499,4.668726921081543,16.40201187133789,8.003310203552246,17.558311462402344,9.199626922607422,6.263753890991211,4.377303600311279,15.482847213745117,6.326282978057861,19.515485763549805,4.567600250244141
220,299,0.8690477918923669,6.562862332651913,5462285842.0,0.0,0.0,7.215422791764221e-05,38.03628158569336,63.40839767456055,43.71871566772461,67.95895385742188,21.553119659423828,12.206572532653809,5.9560041427612305,13.066171646118164,6.846721172332764,4.658951759338379,16.3768253326416,7.990819454193115,17.530107498168945,9.185840606689453,6.250643730163574,4.385531425476074,15.515966415405273,6.337503910064697,19.555191040039062,4.575258255004883
90,300,0.8635014981883209,6.589062896052031,5472876877.75,0.0,0.0,6.840691667647333e-05,38.07402038574219,63.44879913330078,43.76131820678711,67.9948501586914,21.572704315185547,12.179292678833008,5.943091869354248,13.0369234085083,6.832287311553955,4.648439407348633,16.340213775634766,7.9734954833984375,17.49088478088379,9.166465759277344,6.2365403175354,4.398514270782471,15.562793731689453,6.354658126831055,19.613080978393555,4.586575031280518
105,301,0.85798803390408,6.615268163881591,5482707362.5,0.0,0.0,6.842307492511079e-05,38.130401611328125,63.51421356201172,43.820919036865234,68.06243133544922,21.594213485717773,12.154573440551758,5.930199146270752,13.016229629516602,6.817912578582764,4.655033588409424,16.307069778442383,7.956198215484619,17.463102340698242,9.147192001342773,6.245377063751221,4.4133782386779785,15.616023063659668,6.374823093414307,19.68085289001465,4.600264549255371
120,302,0.8525074437625118,6.641476300002385,5492112550.0,0.0,0.0,6.844704209838361e-05,38.173126220703125,63.58368682861328,43.87287139892578,68.1391830444336,21.624122619628906,12.135907173156738,5.920983791351318,12.995047569274902,6.807868003845215,4.644618988037109,16.28203010559082,7.943827152252197,17.434680938720703,9.133713722229004,6.231412887573242,4.424544334411621,15.659656524658203,6.390999794006348,19.736927032470703,4.611966133117676
131,303,0.8470587390457387,6.667690433841142,5501075403.25,7.951040637540338e-05,7.951040637540339e-06,6.922724270930962e-05,38.18401336669922,63.635189056396484,43.899505615234375,68.19943237304688,21.658950805664062,12.10944652557373,5.9082159996032715,12.968948364257812,6.793859958648682,4.640741348266602,16.24652671813965,7.926699638366699,17.3996639251709,9.114919662475586,6.226207256317139,4.43654203414917,15.711689949035645,6.410170078277588,19.80466079711914,4.627015113830566
150,304,0.8416423349573936,6.693906978225522,5510001289.5,2.5628613118045486e-05,3.893018313784833e-05,7.231198847310824e-05,38.19321823120117,63.6790771484375,43.92376708984375,68.2498779296875,21.69184112548828,12.081950187683105,5.895447731018066,12.939091682434082,6.779600620269775,4.629058361053467,16.209653854370117,7.909576416015625,17.35959815979004,9.095784187316895,6.210536003112793,4.448389053344727,15.76175594329834,6.4289679527282715,19.86922264099121,4.641695022583008
165,305,0.8362572677187239,6.720129016706348,5520317087.75,0.00015796424598836254,7.954665747182008e-05,7.638539296023638e-05,38.20207595825195,63.73981857299805,43.953487396240234,68.32388305664062,21.73630714416504,12.064541816711426,5.886285781860352,12.922194480895996,6.769490718841553,4.627006530761719,16.186283111572266,7.897288799285889,17.33694076538086,9.08222770690918,6.207778453826904,4.457098007202148,15.805185317993164,6.446841716766357,19.926471710205078,4.658061981201172
181,306,0.8309039375367875,6.7463530282308,5530020618.0,0.0,7.918657148707351e-05,7.635677477774901e-05,38.201229095458984,63.80475616455078,43.975318908691406,68.40357971191406,21.781957626342773,12.038505554199219,5.873584747314453,12.893646240234375,6.755274772644043,4.6152753829956055,16.15135955810547,7.880235195159912,17.29864501953125,9.063154220581055,6.1920390129089355,4.467918872833252,15.861501693725586,6.46403694152832,20.001245498657227,4.671555519104004
196,307,0.8255814052335559,6.772582049499036,5539104038.5,0.0,6.095305863404812e-05,7.115510849710878e-05,38.209014892578125,63.86800003051758,44.002925872802734,68.48119354248047,21.82396125793457,12.021656036376953,5.864478588104248,12.874246597290039,6.7451910972595215,4.605230331420898,16.128738403320312,7.868021011352539,17.272615432739258,9.0496187210083,6.178564071655273,4.476531505584717,15.905668258666992,6.479671955108643,20.05962371826172,4.684961318969727
209,308,0.8202897275433567,6.798814260502075,5546359308.5,0.0,4.0060624678062396e-05,6.562511475516483e-05,38.22587966918945,63.914955139160156,44.0311279296875,68.53630828857422,21.851444244384766,11.996906280517578,5.851780891418457,12.847606658935547,6.730953216552734,4.595458507537842,16.095544815063477,7.850985527038574,17.236879348754883,9.030519485473633,6.165452480316162,4.488563537597656,15.95691967010498,6.498456001281738,20.125905990600586,4.699444770812988
223,309,0.8150289597668903,6.82504782673409,5552170416.0,0.0,0.0,6.563074332298744e-05,38.24736022949219,63.99303436279297,44.0711784362793,68.63246154785156,21.89443016052246,11.978876113891602,5.842726230621338,12.830252647399902,6.720949649810791,4.593978404998779,16.07136344909668,7.838838577270508,17.213581085205078,9.017101287841797,6.1634721755981445,4.498755931854248,16.005136489868164,6.516207695007324,20.19049835205078,4.714259147644043
88,310,0.8097981756704336,6.851285830194285,5558468182.75,7.940854636647944e-05,7.940854636647944e-06,6.645827768724919e-05,38.283546447753906,64.10791015625,44.13072204589844,68.77460479736328,21.951128005981445,11.951385498046875,5.830082416534424,12.801292419433594,6.706752777099609,4.584824085235596,16.03445816040039,7.8218817710876465,17.174745559692383,8.99804973602295,6.151190757751465,4.514650344848633,16.075098037719727,6.543393611907959,20.286338806152344,4.736661911010742
